Filename,countCatchAndReturnNull,countOverCatch,countCatchAndDoNothing,countNestedTryBlock,countGetCause,countKitchenSink,countDestructiveWrapping,countOverCatchAndAbort,countCatchGeneric,countInterruptedException,countIncompleteImplementation,countDummyHandler
LoadEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
LockEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
LockEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
MergeEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
MergeEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PersistEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PersistEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostCollectionRecreateEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PostCollectionRecreateEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostCollectionRemoveEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PostCollectionRemoveEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostCollectionUpdateEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PostCollectionUpdateEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostCommitDeleteEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostCommitInsertEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostCommitUpdateEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostDeleteEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PostDeleteEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostInsertEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PostInsertEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostLoadEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PostLoadEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PostUpdateEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PostUpdateEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PreCollectionRecreateEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PreCollectionRecreateEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PreCollectionRemoveEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PreCollectionRemoveEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PreCollectionUpdateEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PreCollectionUpdateEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PreDeleteEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PreDeleteEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PreInsertEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PreInsertEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PreLoadEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PreLoadEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
PreUpdateEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
PreUpdateEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
RefreshEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
RefreshEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
ReplicateEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
ReplicateEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
ResolveNaturalIdEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
ResolveNaturalIdEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
SaveOrUpdateEvent.java,0,0,0,0,0,0,1,0,1,0,0,0
SaveOrUpdateEventListener.java,0,0,0,0,0,0,1,0,1,0,0,0
ConstraintViolationException.java,0,0,0,0,0,0,1,0,1,0,0,0
DataException.java,0,0,0,0,0,0,1,0,1,0,0,0
GenericJDBCException.java,0,0,0,0,0,0,1,0,1,0,0,0
CacheSQLExceptionConversionDelegate.java,0,0,0,0,0,0,1,0,1,0,0,0
SQLExceptionTypeDelegate.java,0,0,0,0,0,0,1,0,1,0,0,0
SQLStateConversionDelegate.java,0,0,0,0,0,0,1,0,1,0,0,0
SQLStateConverter.java,0,0,0,0,0,0,1,0,1,0,0,0
StandardSQLExceptionConverter.java,0,0,0,0,0,0,1,0,1,0,0,0
JDBCConnectionException.java,0,0,0,0,0,0,1,0,1,0,0,0
LockAcquisitionException.java,0,0,0,0,0,0,1,0,1,0,0,0
LockTimeoutException.java,0,0,0,0,0,0,1,0,1,0,0,0
AbstractSQLExceptionConversionDelegate.java,0,0,0,0,0,0,1,0,1,0,0,0
Configurable.java,0,0,0,0,0,0,1,0,1,0,0,0
ConversionContext.java,0,0,0,0,0,0,1,0,1,0,0,0
SQLExceptionConversionDelegate.java,0,0,0,0,0,0,1,0,1,0,0,0
SQLExceptionConverter.java,0,0,0,0,0,0,1,0,1,0,0,0
SQLExceptionConverterFactory.java,0,0,1,0,0,0,0,0,0,0,0,0
TemplatedViolatedConstraintNameExtracter.java,0,0,0,0,0,0,0,0,0,0,0,0
ViolatedConstraintNameExtracter.java,0,0,0,0,0,0,0,0,0,0,0,0
SQLGrammarException.java,0,0,0,0,0,0,0,0,0,0,0,0
FetchMode.java,0,0,0,0,0,0,0,0,0,0,0,0
Filter.java,0,0,0,0,0,0,0,0,0,0,0,0
FlushMode.java,0,0,0,0,0,0,0,0,0,0,0,0
AttributeNodeImplementor.java,0,0,0,0,0,0,0,0,0,0,0,0
EntityGraphImplementor.java,0,0,0,0,0,0,0,0,0,0,0,0
GraphNodeImplementor.java,0,0,0,0,0,0,0,0,0,0,0,0
Hibernate.java,0,0,0,0,0,0,0,0,0,0,0,0
HibernateError.java,0,0,0,0,0,0,0,0,0,0,0,0
HibernateException.java,0,0,0,0,0,0,0,0,0,0,0,0
ASTQueryTranslatorFactory.java,0,0,0,0,0,0,0,0,0,0,0,0
DetailedSemanticException.java,0,0,0,0,0,0,0,0,0,0,0,0
ErrorCounter.java,0,0,0,0,0,0,0,0,0,0,0,0
ErrorReporter.java,0,0,0,0,0,0,0,0,0,0,0,0
BasicExecutor.java,0,0,0,1,0,0,0,0,0,0,0,0
DeleteExecutor.java,0,0,0,0,0,0,1,0,0,0,0,0
MultiTableDeleteExecutor.java,0,0,0,0,0,0,1,0,0,0,0,0
MultiTableUpdateExecutor.java,0,0,0,0,0,0,1,0,0,0,0,0
StatementExecutor.java,0,0,0,0,0,0,1,0,0,0,0,0
HqlASTFactory.java,0,0,0,0,0,0,1,0,0,0,0,0
HqlLexer.java,0,0,0,0,0,0,1,0,0,0,0,0
HqlParser.java,0,0,0,0,0,0,1,0,0,0,0,0
HqlSqlWalker.java,0,0,1,0,0,0,3,0,1,0,0,0
HqlToken.java,0,0,1,0,0,0,3,0,1,0,0,0
InvalidPathException.java,0,0,1,0,0,0,3,0,1,0,0,0
InvalidWithClauseException.java,0,0,1,0,0,0,3,0,1,0,0,0
ParameterTranslationsImpl.java,0,0,1,0,0,0,3,0,1,0,0,0
ParseErrorHandler.java,0,0,1,0,0,0,3,0,1,0,0,0
QuerySyntaxException.java,0,0,1,0,0,0,3,0,1,0,0,0
QueryTranslatorImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
SqlASTFactory.java,0,0,0,0,0,0,1,0,2,0,0,0
SqlGenerator.java,0,0,0,0,0,0,1,0,2,0,0,0
AbstractMapComponentNode.java,0,0,0,0,0,0,1,0,2,0,0,0
AbstractNullnessCheckNode.java,0,0,0,0,0,0,1,0,2,0,0,0
AbstractRestrictableStatement.java,0,0,0,0,0,0,1,0,2,0,0,0
AbstractSelectExpression.java,0,0,0,0,0,0,1,0,2,0,0,0
AbstractStatement.java,0,0,0,0,0,0,1,0,2,0,0,0
AggregatedSelectExpression.java,0,0,0,0,0,0,1,0,2,0,0,0
AggregateNode.java,0,0,0,0,0,0,1,0,2,0,0,0
AssignmentSpecification.java,0,0,0,0,0,0,1,0,0,0,0,0
BetweenOperatorNode.java,0,0,0,0,0,0,1,0,0,0,0,0
BinaryArithmeticOperatorNode.java,0,0,0,0,0,0,1,0,0,0,0,0
BinaryLogicOperatorNode.java,0,0,0,0,0,0,1,0,0,0,0,0
BinaryOperatorNode.java,0,0,0,0,0,0,1,0,0,0,0,0
BooleanLiteralNode.java,0,0,0,0,0,0,1,0,1,0,0,0
CastFunctionNode.java,0,0,0,0,0,0,1,0,1,0,0,0
CollectionFunction.java,0,0,0,0,0,0,1,0,1,0,0,0
CollectionPropertyReference.java,0,0,0,0,0,0,1,0,1,0,0,0
ComponentJoin.java,0,0,0,0,0,0,1,0,1,0,0,0
ConstructorNode.java,0,0,0,0,0,0,2,0,0,0,0,0
CountNode.java,0,0,0,0,0,0,2,0,0,0,0,0
DeleteStatement.java,0,0,0,0,0,0,2,0,0,0,0,0
DisplayableNode.java,0,0,0,0,0,0,2,0,0,0,0,0
DotNode.java,0,0,0,0,0,0,2,0,0,0,0,0
EntityJoinFromElement.java,0,0,0,0,0,0,2,0,0,0,0,0
ExpectedTypeAwareNode.java,0,0,0,0,0,0,2,0,0,0,0,0
FromClause.java,0,0,0,0,0,0,2,0,0,0,0,0
FromElement.java,0,0,1,0,0,0,0,0,0,0,0,0
FromElementFactory.java,0,0,1,0,0,0,0,0,0,0,0,0
FromElementType.java,0,0,1,0,0,0,1,0,0,0,0,0
FromReferenceNode.java,0,0,1,0,0,0,1,0,0,0,0,0
FunctionNode.java,0,0,1,0,0,0,1,0,0,0,0,0
HqlSqlWalkerNode.java,0,0,1,0,0,0,1,0,0,0,0,0
IdentNode.java,0,0,2,0,0,0,0,0,0,0,0,0
ImpliedFromElement.java,0,0,2,0,0,0,0,0,0,0,0,0
IndexNode.java,0,0,0,0,0,0,1,0,0,0,0,0
InitializeableNode.java,0,0,0,0,0,0,1,0,0,0,0,0
InLogicOperatorNode.java,0,0,0,0,0,0,1,0,0,0,0,0
InsertStatement.java,0,0,0,0,0,0,1,0,0,0,0,0
IntoClause.java,0,0,0,0,0,0,1,0,0,0,0,0
IsNotNullLogicOperatorNode.java,0,0,0,0,0,0,1,0,0,0,0,0
IsNullLogicOperatorNode.java,0,0,0,0,0,0,1,0,0,0,0,0
JavaConstantNode.java,0,0,0,0,0,0,1,0,1,0,0,0
LiteralNode.java,0,0,0,0,0,0,1,0,1,0,0,0
MapEntryNode.java,0,0,0,0,0,0,1,0,1,0,0,0
MapKeyEntityFromElement.java,0,0,0,0,0,0,1,0,1,0,0,0
MapKeyNode.java,0,0,0,0,0,0,1,0,1,0,0,0
MapValueNode.java,0,0,0,0,0,0,1,0,1,0,0,0
MethodNode.java,0,0,0,0,0,0,1,0,1,0,0,0
Node.java,0,0,0,0,0,0,1,0,1,0,0,0
OperatorNode.java,0,0,0,0,0,0,1,0,1,0,0,0
OrderByClause.java,0,0,0,0,0,0,1,0,1,0,0,0
ParameterContainer.java,0,0,0,0,0,0,1,0,1,0,0,0
ParameterNode.java,0,0,0,0,0,0,1,0,1,0,0,0
PathNode.java,0,0,0,0,0,0,1,0,1,0,0,0
QueryNode.java,0,0,0,0,0,0,1,0,1,0,0,0
ResolvableNode.java,0,0,0,0,0,0,1,0,1,0,0,0
RestrictableStatement.java,0,0,0,0,0,0,1,0,1,0,0,0
ResultVariableRefNode.java,0,0,0,0,0,0,1,0,1,0,0,0
SearchedCaseNode.java,0,0,0,0,0,0,1,0,1,0,0,0
SelectClause.java,0,0,0,0,0,0,1,0,1,0,0,0
SelectExpression.java,0,0,0,0,0,0,1,0,1,0,0,0
SelectExpressionImpl.java,0,0,0,0,0,0,1,0,1,0,0,0
SelectExpressionList.java,0,0,0,0,0,0,1,0,1,0,0,0
SessionFactoryAwareNode.java,0,0,0,0,0,0,1,0,1,0,0,0
SimpleCaseNode.java,0,0,0,0,0,0,1,0,1,0,0,0
SqlFragment.java,0,0,0,0,0,0,1,0,1,0,0,0
SqlNode.java,0,0,0,0,0,0,1,0,1,0,0,0
Statement.java,0,0,0,0,0,0,1,0,1,0,0,0
UnaryArithmeticNode.java,0,0,0,0,0,0,1,0,1,0,0,0
UnaryLogicOperatorNode.java,0,0,0,0,0,0,1,0,1,0,0,0
UnaryOperatorNode.java,0,0,0,0,0,0,1,0,1,0,0,0
UpdateStatement.java,0,0,0,0,0,0,1,0,1,0,0,0
TypeDiscriminatorMetadata.java,0,0,0,0,0,0,1,0,1,0,0,0
AliasGenerator.java,0,0,0,0,0,0,1,0,1,0,0,0
ASTAppender.java,0,0,0,0,0,0,1,0,1,0,0,0
ASTIterator.java,0,0,0,0,0,0,1,0,1,0,0,0
ASTParentsFirstIterator.java,0,0,0,0,0,0,1,0,1,0,0,0
ASTPrinter.java,0,0,0,0,0,0,1,0,1,0,0,0
ASTUtil.java,0,0,2,0,0,0,0,0,0,0,0,0
ColumnHelper.java,0,0,2,0,0,0,0,0,0,0,0,0
JoinProcessor.java,0,0,2,0,0,0,0,0,0,0,0,0
LiteralProcessor.java,0,0,0,0,0,0,4,0,1,0,0,0
NodeTraverser.java,0,0,0,0,0,0,4,0,1,0,0,0
PathHelper.java,0,0,0,0,0,0,4,0,1,0,0,0
SessionFactoryHelper.java,0,0,1,0,0,0,5,0,2,0,0,0
SyntheticAndFactory.java,0,0,1,0,0,0,5,0,2,0,0,0
ClassicQueryTranslatorFactory.java,0,0,1,0,0,0,5,0,2,0,0,0
ClauseParser.java,0,0,1,0,0,0,5,0,2,0,0,0
FromParser.java,0,0,1,0,0,0,5,0,2,0,0,0
FromPathExpressionParser.java,0,0,1,0,0,0,5,0,2,0,0,0
GroupByParser.java,0,0,1,0,0,0,5,0,2,0,0,0
HavingParser.java,0,0,1,0,0,0,5,0,2,0,0,0
OrderByParser.java,0,0,1,0,0,0,5,0,2,0,0,0
Parser.java,0,0,1,0,0,0,5,0,2,0,0,0
ParserHelper.java,0,0,1,0,0,0,5,0,2,0,0,0
PathExpressionParser.java,0,0,0,0,0,0,0,0,0,0,0,0
PreprocessingParser.java,0,0,0,0,0,0,0,0,0,0,0,0
QueryTranslatorImpl.java,0,0,0,0,0,0,4,0,4,0,0,0
SelectParser.java,0,0,0,0,0,0,0,0,0,0,0,0
SelectPathExpressionParser.java,0,0,0,0,0,0,0,0,0,0,0,0
WhereParser.java,0,0,0,0,0,0,2,0,1,0,0,0
CollectionProperties.java,0,0,0,0,0,0,2,0,1,0,0,0
CollectionSubqueryFactory.java,0,0,0,0,0,0,0,0,0,0,0,0
HolderInstantiator.java,0,0,0,0,0,0,0,0,0,0,0,0
NameGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0
QueryExecutionRequestException.java,0,0,0,0,0,0,0,0,0,0,0,0
QuerySplitter.java,0,0,0,0,0,0,0,0,0,0,0,0
QueryTranslatorFactoryInitiator.java,0,0,0,0,0,0,0,0,0,0,0,0
FilterTranslator.java,0,0,0,0,0,0,0,0,0,0,0,0
AbstractMultiTableBulkIdStrategyImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
AbstractTableBasedBulkIdHandler.java,0,0,0,0,0,0,1,0,0,0,0,0
GlobalTemporaryTableBulkIdStrategy.java,0,0,1,0,0,0,0,0,0,0,0,0
IdTableInfoImpl.java,0,0,1,0,0,0,0,0,0,0,0,0
PreparationContextImpl.java,0,0,1,0,0,0,0,0,0,0,0,0
IdTableHelper.java,0,0,2,2,0,0,0,0,0,0,0,0
IdTableInfo.java,0,0,2,2,0,0,0,0,0,0,0,0
IdTableSupport.java,0,0,2,2,0,0,0,0,0,0,0,0
IdTableSupportStandardImpl.java,0,0,2,2,0,0,0,0,0,0,0,0
AfterUseAction.java,0,0,2,2,0,0,0,0,0,0,0,0
Helper.java,0,0,3,1,0,0,0,0,2,0,0,0
IdTableInfoImpl.java,0,0,3,1,0,0,0,0,2,0,0,0
LocalTemporaryTableBulkIdStrategy.java,0,0,3,1,0,0,0,0,2,0,0,0
MultiTableBulkIdStrategy.java,0,0,3,1,0,0,0,0,2,0,0,0
package-info.java,0,0,3,1,0,0,0,0,2,0,0,0
DeleteHandlerImpl.java,0,0,3,1,0,0,0,0,2,0,0,0
Helper.java,0,0,4,2,0,0,0,0,2,0,0,0
IdTableInfoImpl.java,0,0,4,2,0,0,0,0,2,0,0,0
package-info.java,0,0,4,2,0,0,0,0,2,0,0,0
PersistentTableBulkIdStrategy.java,0,0,4,2,0,0,0,0,2,0,0,0
PreparationContextImpl.java,0,0,4,2,0,0,0,0,2,0,0,0
UpdateHandlerImpl.java,0,0,4,2,0,0,0,0,2,0,0,0
TableBasedDeleteHandlerImpl.java,0,0,0,2,0,0,0,0,0,0,0,0
TableBasedUpdateHandlerImpl.java,0,0,0,2,0,0,0,0,0,0,0,0
ParameterTranslations.java,0,0,0,2,0,0,0,0,0,0,0,0
QueryTranslator.java,0,0,0,2,0,0,0,0,0,0,0,0
QueryTranslatorFactory.java,0,0,0,2,0,0,0,0,0,0,0,0
AbstractPostInsertGenerator.java,0,0,0,2,0,0,0,0,0,0,0,0
AbstractUUIDGenerator.java,0,0,0,0,0,0,0,0,1,0,0,0
Assigned.java,0,0,0,0,0,0,0,0,1,0,0,0
BulkInsertionCapableIdentifierGenerator.java,0,0,0,0,0,0,0,0,1,0,0,0
CompositeNestedGeneratedValueGenerator.java,0,0,0,0,0,0,0,0,1,0,0,0
Configurable.java,0,0,0,0,0,0,0,0,1,0,0,0
AbstractOptimizer.java,0,0,0,0,0,0,0,0,1,0,0,0
AccessCallback.java,0,0,0,0,0,0,0,0,1,0,0,0
DatabaseStructure.java,0,0,0,0,0,0,0,0,1,0,0,0
HiLoOptimizer.java,0,0,0,0,0,0,0,0,1,0,0,0
InitialValueAwareOptimizer.java,0,0,0,0,0,0,0,0,1,0,0,0
LegacyHiLoAlgorithmOptimizer.java,0,0,0,0,0,0,0,0,1,0,0,0
NoopOptimizer.java,0,0,0,0,0,0,0,0,1,0,0,0
Optimizer.java,0,0,0,0,0,0,0,0,1,0,0,0
OptimizerFactory.java,0,0,0,0,0,0,0,0,0,0,0,0
package-info.java,0,0,0,0,0,0,0,0,0,0,0,0
PooledLoOptimizer.java,0,0,0,0,0,0,0,0,0,0,0,0
PooledLoThreadLocalOptimizer.java,0,0,0,0,0,0,0,0,0,0,0,0
PooledOptimizer.java,0,0,0,0,0,0,0,0,0,0,0,0
SequenceStructure.java,0,0,1,1,0,0,0,0,0,0,0,0
SequenceStyleGenerator.java,0,0,1,1,0,0,0,0,0,0,0,0
StandardOptimizerDescriptor.java,0,0,1,1,0,0,0,0,0,0,0,0
TableGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0
TableStructure.java,0,0,0,0,0,0,0,0,0,0,0,0
EntityIdentifierNature.java,0,0,0,0,0,0,0,0,0,0,0,0
ExportableColumn.java,0,0,0,0,0,0,0,0,0,0,0,0
IdentifierGeneratorFactory.java,0,0,0,0,0,0,0,0,0,0,0,0
DefaultIdentifierGeneratorFactory.java,0,0,0,0,0,0,1,0,1,0,0,0
MutableIdentifierGeneratorFactoryInitiator.java,0,0,0,0,0,0,1,0,1,0,0,0
MutableIdentifierGeneratorFactory.java,0,0,0,0,0,0,1,0,1,0,0,0
ForeignGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0
GUIDGenerator.java,0,0,0,1,0,0,0,0,0,0,0,0
IdentifierGenerationException.java,0,0,0,1,0,0,0,0,0,0,0,0
IdentifierGenerator.java,0,0,0,1,0,0,0,0,0,0,0,0
IdentifierGeneratorAggregator.java,0,0,0,1,0,0,0,0,0,0,0,0
IdentifierGeneratorHelper.java,0,0,1,0,0,0,0,0,1,0,0,0
IdentityGenerator.java,0,0,1,0,0,0,0,0,1,0,0,0
IncrementGenerator.java,0,0,0,1,0,0,0,0,0,0,0,0
AbstractReturningDelegate.java,0,0,0,0,0,0,0,0,0,0,0,0
AbstractSelectingDelegate.java,0,0,0,3,0,0,0,0,0,0,0,0
Binder.java,0,0,0,3,0,0,0,0,0,0,0,0
IdentifierGeneratingInsert.java,0,0,0,3,0,0,0,0,0,0,0,0
InsertGeneratedIdentifierDelegate.java,0,0,0,3,0,0,0,0,0,0,0,0
InsertSelectIdentityInsert.java,0,0,0,3,0,0,0,0,0,0,0,0
IntegralDataTypeHolder.java,0,0,0,3,0,0,0,0,0,0,0,0
MultipleHiLoPerTableGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0
PersistentIdentifierGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0
PostInsertIdentifierGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0
PostInsertIdentityPersister.java,0,0,0,0,0,0,0,0,0,0,0,0
ResultSetIdentifierConsumer.java,0,0,0,0,0,0,0,0,0,0,0,0
SelectGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0
SequenceGenerator.java,0,0,0,1,0,0,0,0,0,0,0,0
SequenceHiLoGenerator.java,0,0,0,1,0,0,0,0,0,0,0,0
SequenceIdentityGenerator.java,0,0,0,1,0,0,0,0,0,0,0,0
CustomVersionOneStrategy.java,0,0,0,1,0,0,0,0,0,0,0,0
Helper.java,0,0,0,0,0,0,0,0,1,0,0,0
StandardRandomStrategy.java,0,0,0,0,0,0,0,0,1,0,0,0
UUIDGenerationStrategy.java,0,0,0,0,0,0,0,0,1,0,0,0
UUIDGenerator.java,0,0,0,0,0,0,0,0,1,0,0,0
UUIDHexGenerator.java,0,0,0,0,0,0,0,0,1,0,0,0
IdentifierLoadAccess.java,0,0,0,0,0,0,0,0,1,0,0,0
Incubating.java,0,0,0,0,0,0,0,0,1,0,0,0
InstantiationException.java,0,0,0,0,0,0,0,0,1,0,0,0
IntegratorServiceImpl.java,0,0,0,0,0,0,0,0,1,0,0,0
Integrator.java,0,0,0,0,0,0,0,0,1,0,0,0
IntegratorService.java,0,0,0,0,0,0,0,0,1,0,0,0
ServiceContributingIntegrator.java,0,0,0,0,0,0,0,0,1,0,0,0
Interceptor.java,0,0,0,0,0,0,0,0,1,0,0,0
AbstractScrollableResults.java,0,0,0,0,0,0,0,0,0,0,0,0
AbstractSessionImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
AbstractSharedSessionContract.java,0,0,0,0,0,0,1,0,0,0,0,0
CacheImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
ConnectionObserverStatsBridge.java,0,0,0,0,0,0,0,0,0,0,0,0
ContextualJdbcConnectionAccess.java,0,0,0,0,0,0,0,0,0,0,0,0
CoordinatingEntityNameResolver.java,0,0,0,0,0,0,0,0,0,0,0,0
CoreLogging.java,0,0,0,0,0,0,0,0,0,0,0,0
CoreMessageLogger.java,0,0,0,0,0,0,0,0,0,0,0,0
CriteriaImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
DynamicFilterAliasGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0
EntityManagerMessageLogger.java,0,0,0,0,0,0,0,0,0,0,0,0
ExceptionConverterImpl.java,0,0,1,0,2,0,0,0,3,0,0,0
ExceptionMapperStandardImpl.java,0,0,1,0,0,0,0,0,3,0,0,0
FetchingScrollableResultsImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
FilterAliasGenerator.java,0,0,0,0,0,0,0,0,0,0,0,0
FilterConfiguration.java,0,0,0,0,0,0,0,0,0,0,0,0
FilterHelper.java,0,0,0,0,0,0,0,0,0,0,0,0
FilterImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
HEMLogging.java,0,0,0,0,0,0,0,0,0,0,0,0
IteratorImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
JdbcObserverImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
JdbcSessionContextImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
ConnectionPoolingLogger.java,0,0,0,0,0,0,0,0,0,0,0,0
DeprecationLogger.java,0,0,0,0,0,0,0,0,0,0,0,0
UrlMessageBundle.java,0,0,0,0,0,0,0,0,0,0,0,0
NonContextualJdbcConnectionAccess.java,0,0,0,0,0,0,0,0,0,0,0,0
ScrollableResultsImpl.java,0,0,0,0,0,0,0,0,0,0,0,0
SessionCreationOptions.java,0,0,0,0,0,0,0,0,0,0,0,0
SessionFactoryImpl.java,0,0,2,0,0,0,3,0,4,0,0,0
SessionFactoryObserverChain.java,0,0,2,0,0,0,3,0,4,0,0,0
SessionFactoryRegistry.java,0,0,1,0,0,0,0,0,2,0,0,0
SessionImpl.java,0,0,3,2,0,0,7,0,0,0,0,0
SessionOwnerBehavior.java,0,0,3,2,0,0,7,0,0,0,0,0
SharedSessionCreationOptions.java,0,0,3,2,0,0,7,0,0,0,0,0
StatelessSessionImpl.java,0,0,0,0,0,0,1,0,0,0,0,0
StaticFilterAliasGenerator.java,0,0,0,0,0,0,1,0,0,0,0,0
TypeLocatorImpl.java,0,0,0,0,0,0,1,0,0,0,0,0
BeanInfoHelper.java,0,0,0,1,0,0,6,0,2,0,0,0
BeanIntrospectionException.java,0,0,0,1,0,0,6,0,2,0,0,0
BytesHelper.java,0,0,0,1,0,0,6,0,2,0,0,0
Cloneable.java,0,0,0,0,0,0,4,0,1,0,0,0
ArrayHelper.java,0,0,0,0,0,0,4,0,1,0,0,0
BoundedConcurrentHashMap.java,0,0,0,0,0,0,4,0,1,0,0,0
CollectionHelper.java,0,0,0,0,0,0,4,0,1,0,0,0
ConcurrentReferenceHashMap.java,0,0,0,0,0,0,4,0,1,0,0,0
EmptyIterator.java,0,0,0,0,0,0,4,0,1,0,0,0
IdentityMap.java,0,0,0,0,0,0,4,0,1,0,0,0
IdentitySet.java,0,0,0,0,0,0,4,0,1,0,0,0
JoinedIterable.java,0,0,0,0,0,0,4,0,1,0,0,0
JoinedIterator.java,0,0,0,0,0,0,4,0,1,0,0,0
LazyIterator.java,0,0,0,0,0,0,4,0,1,0,0,0
SingletonIterator.java,0,0,0,0,0,0,4,0,1,0,0,0
CalendarComparator.java,0,0,0,0,0,0,4,0,1,0,0,0
ComparableComparator.java,0,0,0,0,0,0,4,0,1,0,0,0
EqualsHelper.java,0,0,0,0,0,0,4,0,1,0,0,0
ConfigurationException.java,0,0,0,0,0,0,4,0,1,0,0,0
ConfigurationHelper.java,0,0,0,0,0,0,0,0,0,0,0,0
ConfigHelper.java,0,0,0,0,0,0,1,0,0,0,0,0
EntityPrinter.java,0,0,0,0,0,0,1,0,0,0,0,0
StreamCopier.java,0,0,0,0,0,0,1,0,0,0,0,0
JdbcExceptionHelper.java,0,0,0,0,0,0,1,0,0,0,0,0
JndiHelper.java,0,0,1,0,0,0,0,0,1,0,0,0
LockModeConverter.java,0,0,1,0,0,0,0,0,1,0,0,0
MarkerObject.java,0,0,1,0,0,0,0,0,1,0,0,0
ReflectHelper.java,0,0,4,0,0,0,3,0,2,0,0,0
SerializationHelper.java,0,0,2,1,0,0,4,0,0,0,0,0
StringHelper.java,0,0,2,1,0,0,4,0,0,0,0,0
PrimitiveWrapperHelper.java,0,0,0,0,0,0,0,0,1,0,0,0
ValueHolder.java,0,0,0,0,0,0,0,0,1,0,0,0
BaseXMLEventReader.java,0,0,0,0,0,0,0,0,0,0,0,0
BufferedXMLEventReader.java,0,0,0,0,0,0,0,0,0,0,0,0
DTDEntityResolver.java,0,0,0,0,0,0,0,0,0,0,0,0
ErrorLogger.java,0,0,0,0,0,0,0,0,0,0,0,0
FilteringXMLEventReader.java,0,0,0,0,0,0,1,0,0,0,0,0
Origin.java,0,0,0,0,0,0,1,0,0,0,0,0
OriginImpl.java,0,0,0,0,0,0,1,0,0,0,0,0
UnsupportedOrmXsdVersionException.java,0,0,0,0,0,0,1,0,0,0,0,0
XmlDocument.java,0,0,0,0,0,0,1,0,0,0,0,0
XmlDocumentImpl.java,0,0,0,0,0,0,1,0,0,0,0,0
XMLHelper.java,0,0,0,0,0,0,1,0,0,0,0,0
XmlInfrastructureException.java,0,0,0,0,0,0,1,0,0,0,0,0
